time,open,high,low,close,Plot
2025-10-28T12:30:00-04:00,26092.25,26146.75,26075.75,26117.5,NaN
2025-10-28T12:45:00-04:00,26117.75,26133,26106,26108.5,NaN
2025-10-28T13:00:00-04:00,26108.5,26137.75,26102.75,26130.5,NaN
2025-10-28T13:15:00-04:00,26131,26140.25,26116,26128.5,NaN
2025-10-28T13:30:00-04:00,26128.5,26150.75,26125.5,26144,NaN
2025-10-28T13:45:00-04:00,26143.75,26158.25,26134.5,26153.25,NaN
2025-10-28T14:00:00-04:00,26153.5,26161.5,26147.25,26157.75,NaN
2025-10-28T14:15:00-04:00,26157.5,26186.5,26155.25,26182,NaN
2025-10-28T14:30:00-04:00,26182,26190.75,26176.75,26184.75,NaN
2025-10-28T14:45:00-04:00,26184.75,26197,26179,26194.75,NaN
2025-10-28T15:00:00-04:00,26194.75,26211.5,26180,26207.75,NaN
2025-10-28T15:15:00-04:00,26207.75,26230.75,26194.5,26225.5,NaN
2025-10-28T15:30:00-04:00,26225.75,26231.5,26183.5,26194.25,NaN
2025-10-28T15:45:00-04:00,26194,26202.75,26157.75,26160,NaN
2025-10-28T16:00:00-04:00,26160,26173.5,26150.5,26157,NaN
2025-10-28T16:15:00-04:00,26156.75,26169.5,26155.75,26164.75,NaN
2025-10-28T16:30:00-04:00,26165,26174.5,26161.75,26168.5,NaN
2025-10-28T16:45:00-04:00,26168.25,26178,26162,26172.5,NaN
2025-10-28T18:00:00-04:00,26179.75,26188.75,26172.5,26188.75,NaN
2025-10-28T18:15:00-04:00,26189,26190.25,26184.25,26187.75,NaN
2025-10-28T18:30:00-04:00,26186.75,26189,26173.75,26175,NaN
2025-10-28T18:45:00-04:00,26174.25,26177.25,26168.5,26173.5,NaN
2025-10-28T19:00:00-04:00,26172.25,26176.25,26164.5,26174.75,NaN
2025-10-28T19:15:00-04:00,26175,26187,26175,26176.75,NaN
2025-10-28T19:30:00-04:00,26175.75,26184.25,26174,26178.25,NaN
2025-10-28T19:45:00-04:00,26177.75,26189.75,26177.5,26183.5,NaN
2025-10-28T20:00:00-04:00,26184.25,26185,26166,26173.5,NaN
2025-10-28T20:15:00-04:00,26173.75,26187.25,26170,26185.25,NaN
2025-10-28T20:30:00-04:00,26186,26194,26176,26178.25,NaN
2025-10-28T20:45:00-04:00,26178.75,26181,26167,26174.5,NaN
2025-10-28T21:00:00-04:00,26174.25,26191,26172.75,26187.25,NaN
2025-10-28T21:15:00-04:00,26186.5,26198.75,26186,26194.25,NaN
2025-10-28T21:30:00-04:00,26195.25,26219,26193.25,26201,NaN
2025-10-28T21:45:00-04:00,26200.25,26222.75,26190,26215.5,NaN
2025-10-28T22:00:00-04:00,26216,26239.75,26214.25,26230.75,NaN
2025-10-28T22:15:00-04:00,26230.25,26252.75,26226,26246.75,NaN
2025-10-28T22:30:00-04:00,26246.75,26251,26239.25,26241,NaN
2025-10-28T22:45:00-04:00,26241.5,26251.5,26238,26239.25,NaN
2025-10-28T23:00:00-04:00,26239.75,26245.25,26237,26238.5,NaN
2025-10-28T23:15:00-04:00,26238.25,26247,26231.75,26236.5,NaN
2025-10-28T23:30:00-04:00,26237,26247.25,26224.25,26244.5,NaN
2025-10-28T23:45:00-04:00,26244,26251,26240.5,26244.5,NaN
2025-10-29T00:00:00-04:00,26244.25,26244.25,26221,26223,NaN
2025-10-29T00:15:00-04:00,26222.75,26242,26222.75,26237.75,NaN
2025-10-29T00:30:00-04:00,26237.75,26247.5,26237,26246,NaN
2025-10-29T00:45:00-04:00,26245.25,26249.5,26244.25,26246.25,NaN
2025-10-29T01:00:00-04:00,26245.5,26254.5,26245,26249.5,NaN
2025-10-29T01:15:00-04:00,26249.75,26259.75,26247.5,26257.5,NaN
2025-10-29T01:30:00-04:00,26257.5,26262.5,26250,26259.25,NaN
2025-10-29T01:45:00-04:00,26259.25,26263.75,26251.5,26260.75,NaN
2025-10-29T02:00:00-04:00,26261.25,26273.75,26256.5,26271.5,NaN
2025-10-29T02:15:00-04:00,26270.75,26289.75,26267.25,26286.5,NaN
2025-10-29T02:30:00-04:00,26284.25,26291,26273.5,26276.25,NaN
2025-10-29T02:45:00-04:00,26275.75,26281,26274,26281,NaN
2025-10-29T03:00:00-04:00,26281,26284,26267,26280.75,NaN
2025-10-29T03:15:00-04:00,26281,26284.75,26261,26276.75,NaN
2025-10-29T03:30:00-04:00,26276,26299,26273.25,26294,NaN
2025-10-29T03:45:00-04:00,26293.5,26297.25,26281.25,26292.75,NaN
2025-10-29T04:00:00-04:00,26291.75,26306.25,26287.25,26289.5,NaN
2025-10-29T04:15:00-04:00,26288.5,26309.75,26284.25,26289.75,NaN
2025-10-29T04:30:00-04:00,26289,26300,26267,26275,NaN
2025-10-29T04:45:00-04:00,26275,26282.25,26260.25,26269.75,NaN
2025-10-29T05:00:00-04:00,26268.75,26271.25,26235.25,26241.75,NaN
2025-10-29T05:15:00-04:00,26241.5,26256,26232.5,26237,NaN
2025-10-29T05:30:00-04:00,26237.25,26242,26229.5,26234.75,NaN
2025-10-29T05:45:00-04:00,26234.25,26241,26226.5,26237.75,NaN
2025-10-29T06:00:00-04:00,26237,26252.25,26230.25,26248,NaN
2025-10-29T06:15:00-04:00,26248,26264.25,26242.5,26260.25,NaN
2025-10-29T06:30:00-04:00,26260.5,26261.25,26246.5,26252,NaN
2025-10-29T06:45:00-04:00,26251.5,26273.25,26249.5,26250.25,NaN
2025-10-29T07:00:00-04:00,26249.5,26275,26245.5,26274.25,NaN
2025-10-29T07:15:00-04:00,26274,26291.25,26266.25,26288.75,NaN
2025-10-29T07:30:00-04:00,26288.25,26296.75,26280.75,26289.75,NaN
2025-10-29T07:45:00-04:00,26290.5,26291,26271,26275.5,NaN
2025-10-29T08:00:00-04:00,26274.75,26284.25,26271.25,26282,NaN
2025-10-29T08:15:00-04:00,26281,26288,26261.5,26264.25,NaN
2025-10-29T08:30:00-04:00,26264.25,26267.25,26244,26247.5,NaN
2025-10-29T08:45:00-04:00,26247.75,26272.5,26247.25,26260.25,NaN
2025-10-29T09:00:00-04:00,26260.75,26276,26258.75,26269.75,NaN
2025-10-29T09:15:00-04:00,26269.75,26275.5,26258,26265.75,NaN
2025-10-29T09:30:00-04:00,26266,26292.75,26254.75,26276,NaN
2025-10-29T09:45:00-04:00,26276.5,26319.5,26265,26318.75,NaN
2025-10-29T10:00:00-04:00,26319,26326.5,26265.25,26285.75,NaN
2025-10-29T10:15:00-04:00,26286,26300.25,26276,26298,NaN
2025-10-29T10:30:00-04:00,26298.25,26308.5,26271.75,26277.75,NaN
2025-10-29T10:45:00-04:00,26278,26289.5,26243.5,26259.5,NaN
2025-10-29T11:00:00-04:00,26260.25,26278,26238.25,26255,NaN
2025-10-29T11:15:00-04:00,26254.75,26276.75,26238,26253.25,NaN
2025-10-29T11:30:00-04:00,26253.25,26259,26229.5,26233,NaN
2025-10-29T11:45:00-04:00,26233,26249.5,26218.5,26237.75,NaN
2025-10-29T12:00:00-04:00,26237.75,26241,26203.25,26224.25,NaN
2025-10-29T12:15:00-04:00,26224.25,26256,26221.25,26248.75,NaN
2025-10-29T12:30:00-04:00,26249.25,26259.25,26240,26254.5,NaN
2025-10-29T12:45:00-04:00,26254.75,26266.5,26240.5,26254.25,NaN
2025-10-29T13:00:00-04:00,26254,26266,26251.75,26259.75,NaN
2025-10-29T13:15:00-04:00,26260.25,26268.25,26219,26229.25,NaN
2025-10-29T13:30:00-04:00,26229.5,26257.75,26223,26255.75,NaN
2025-10-29T13:45:00-04:00,26255.5,26266.75,26241.25,26254,NaN
2025-10-29T14:00:00-04:00,26255,26290,26204.75,26224.75,NaN
2025-10-29T14:15:00-04:00,26225,26257,26212.75,26248,NaN
2025-10-29T14:30:00-04:00,26248.25,26283.5,26049.25,26070,NaN
2025-10-29T14:45:00-04:00,26070.5,26228,26061,26184.75,NaN
2025-10-29T15:00:00-04:00,26185.25,26224,26111.75,26196,NaN
2025-10-29T15:15:00-04:00,26197.25,26241.25,26153,26192.5,NaN
2025-10-29T15:30:00-04:00,26193.25,26219.5,26149.75,26196,NaN
2025-10-29T15:45:00-04:00,26196.25,26287.5,26192.5,26281.25,NaN
2025-10-29T16:00:00-04:00,26280.5,26379.75,26159.75,26230.25,NaN
2025-10-29T16:15:00-04:00,26229.25,26266.25,26182.5,26249.5,NaN
2025-10-29T16:30:00-04:00,26250,26271.5,26216.75,26266.5,NaN
2025-10-29T16:45:00-04:00,26265.75,26275.25,26221,26221,NaN
2025-10-29T18:00:00-04:00,26154.5,26255.75,26150,26206,NaN
2025-10-29T18:15:00-04:00,26208,26215,26179,26180.25,NaN
2025-10-29T18:30:00-04:00,26180.5,26212.5,26180.5,26198,NaN
2025-10-29T18:45:00-04:00,26197.75,26210,26195.75,26200,NaN
2025-10-29T19:00:00-04:00,26199.25,26209.5,26189.5,26195.25,NaN
2025-10-29T19:15:00-04:00,26195.25,26241.5,26190.75,26227,NaN
2025-10-29T19:30:00-04:00,26228,26230.5,26162.75,26183.5,NaN
2025-10-29T19:45:00-04:00,26184,26247.25,26182.75,26234.75,NaN
2025-10-29T20:00:00-04:00,26236.25,26280,26236.25,26277.25,NaN
2025-10-29T20:15:00-04:00,26277,26310.25,26271.75,26296.5,NaN
2025-10-29T20:30:00-04:00,26297.75,26318.25,26287,26288.75,NaN
2025-10-29T20:45:00-04:00,26289.75,26301.5,26276,26288.75,NaN
2025-10-29T21:00:00-04:00,26288.5,26308,26260,26289,NaN
2025-10-29T21:15:00-04:00,26287.25,26297.5,26273.75,26283.75,NaN
2025-10-29T21:30:00-04:00,26281.5,26311.5,26266.75,26306.75,NaN
2025-10-29T21:45:00-04:00,26307,26311,26292,26298.25,NaN
2025-10-29T22:00:00-04:00,26298.75,26343,26296,26342.75,NaN
2025-10-29T22:15:00-04:00,26342,26367.75,26341,26354.5,NaN
2025-10-29T22:30:00-04:00,26354.75,26371.75,26342.5,26361.25,NaN
2025-10-29T22:45:00-04:00,26361.25,26368,26345.5,26356,NaN
2025-10-29T23:00:00-04:00,26357,26382.75,26356.25,26377,NaN
2025-10-29T23:15:00-04:00,26377.25,26393.75,26372,26375.5,NaN
2025-10-29T23:30:00-04:00,26375.25,26392.75,26372.75,26384.5,NaN
2025-10-29T23:45:00-04:00,26383.25,26399,26367.75,26377.75,NaN
2025-10-30T00:00:00-04:00,26377.25,26382.75,26191.25,26209,NaN
2025-10-30T00:15:00-04:00,26209,26252.75,26140,26159,NaN
2025-10-30T00:30:00-04:00,26162.5,26306.5,26150.75,26216,NaN
2025-10-30T00:45:00-04:00,26215.25,26251.25,26196.25,26206,NaN
2025-10-30T01:00:00-04:00,26206.5,26250,26194.75,26245.75,NaN
2025-10-30T01:15:00-04:00,26246.5,26293.25,26229,26289,NaN
2025-10-30T01:30:00-04:00,26290,26328.25,26270,26282.75,NaN
2025-10-30T01:45:00-04:00,26284.5,26297,26254,26281.25,NaN
2025-10-30T02:00:00-04:00,26280.5,26283.5,26238,26247,NaN
2025-10-30T02:15:00-04:00,26246,26246.25,26211.75,26221.25,NaN
2025-10-30T02:30:00-04:00,26218.5,26244.75,26217.25,26243,NaN
2025-10-30T02:45:00-04:00,26243.5,26259,26219,26223.75,NaN
2025-10-30T03:00:00-04:00,26224.5,26269,26190,26267.25,NaN
2025-10-30T03:15:00-04:00,26265.75,26285.5,26235.25,26240.75,NaN
2025-10-30T03:30:00-04:00,26240.75,26261.75,26236.5,26261.25,NaN
2025-10-30T03:45:00-04:00,26261.75,26285,26257,26269.75,NaN
2025-10-30T04:00:00-04:00,26269.75,26290,26238,26239,NaN
2025-10-30T04:15:00-04:00,26239,26270.5,26232.75,26254.25,NaN
2025-10-30T04:30:00-04:00,26255,26277.75,26239.5,26274.75,NaN
2025-10-30T04:45:00-04:00,26277.5,26283.75,26262.25,26269.75,NaN
2025-10-30T05:00:00-04:00,26271.5,26291.25,26262,26275.75,NaN
2025-10-30T05:15:00-04:00,26276,26278,26220.25,26242,NaN
2025-10-30T05:30:00-04:00,26242,26247.5,26206.5,26218.75,NaN
2025-10-30T05:45:00-04:00,26218.75,26218.75,26195.25,26206.25,NaN
2025-10-30T06:00:00-04:00,26205.5,26224.5,26197,26215.5,NaN
2025-10-30T06:15:00-04:00,26213,26231,26202.75,26224.75,NaN
2025-10-30T06:30:00-04:00,26224.25,26244.5,26223.5,26228.5,NaN
2025-10-30T06:45:00-04:00,26228.5,26242.25,26218.25,26231.75,NaN
2025-10-30T07:00:00-04:00,26232.25,26251,26225,26249.5,NaN
2025-10-30T07:15:00-04:00,26247,26278.25,26245.25,26275.25,NaN
2025-10-30T07:30:00-04:00,26275.5,26287,26260.75,26283.5,NaN
2025-10-30T07:45:00-04:00,26283.5,26286,26256.5,26260.5,NaN
2025-10-30T08:00:00-04:00,26260.5,26272.5,26202.5,26203,NaN
2025-10-30T08:15:00-04:00,26204,26224.25,26154,26161.5,NaN
2025-10-30T08:30:00-04:00,26162,26175.75,26110.5,26118.5,NaN
2025-10-30T08:45:00-04:00,26120.75,26137.5,26086.25,26087.25,NaN
2025-10-30T09:00:00-04:00,26087,26133.25,26079.5,26117,NaN
2025-10-30T09:15:00-04:00,26116.75,26126.25,26092.5,26124.75,NaN
2025-10-30T09:30:00-04:00,26125.25,26127.5,25942.25,25974.75,NaN
2025-10-30T09:45:00-04:00,25974.75,26147.25,25963.75,26125,NaN
2025-10-30T10:00:00-04:00,26124.75,26182.5,26060,26108,NaN
2025-10-30T10:15:00-04:00,26108.25,26111.5,26006.75,26020.25,NaN
2025-10-30T10:30:00-04:00,26019.5,26098.75,26016,26081.25,NaN
2025-10-30T10:45:00-04:00,26082,26089,25979,26016.5,NaN
2025-10-30T11:00:00-04:00,26016.25,26075.5,26016,26071.5,NaN
2025-10-30T11:15:00-04:00,26071.5,26077,26044.5,26057.25,NaN
2025-10-30T11:30:00-04:00,26058,26063,25972.5,25999,NaN
2025-10-30T11:45:00-04:00,25998.5,26013.75,25965.25,25991,NaN
2025-10-30T12:00:00-04:00,25991.75,26095.5,25985.25,26091.75,NaN
2025-10-30T12:15:00-04:00,26092,26097,26065,26082.5,NaN
2025-10-30T12:30:00-04:00,26083,26083.75,26038,26061.5,NaN
2025-10-30T12:45:00-04:00,26062,26080.5,26046.5,26073.25,NaN
2025-10-30T13:00:00-04:00,26073.25,26073.25,25999,26009.5,NaN
2025-10-30T13:15:00-04:00,26009,26074,26006.25,26061.25,NaN
2025-10-30T13:30:00-04:00,26061.25,26061.25,26028.5,26048,NaN
2025-10-30T13:45:00-04:00,26047.5,26075.5,26046.75,26067.5,NaN
2025-10-30T14:00:00-04:00,26067.5,26067.5,26002.75,26006.75,NaN
2025-10-30T14:15:00-04:00,26006.25,26014,25983.5,25996.75,NaN
2025-10-30T14:30:00-04:00,25997,26023.25,25975.25,25984.75,NaN
2025-10-30T14:45:00-04:00,25984,26016,25980.75,25989,NaN
2025-10-30T15:00:00-04:00,25989,25993.75,25948,25949.75,NaN
2025-10-30T15:15:00-04:00,25949.75,25956.25,25881.75,25927.5,NaN
2025-10-30T15:30:00-04:00,25927.5,25961.5,25901,25910,NaN
2025-10-30T15:45:00-04:00,25910.25,25946.75,25869,25872,NaN
2025-10-30T16:00:00-04:00,25872,26006,25853,25996.75,NaN
2025-10-30T16:15:00-04:00,25997.5,26034,25993.5,26033.25,NaN
2025-10-30T16:30:00-04:00,26033,26138.75,25920,26132.25,NaN
2025-10-30T16:45:00-04:00,26131.75,26149.5,26121,26149.25,NaN
2025-10-30T18:00:00-04:00,26150.5,26192,26150.25,26160,NaN
2025-10-30T18:15:00-04:00,26159,26174.25,26152.5,26169,NaN
2025-10-30T18:30:00-04:00,26167.75,26172.75,26151.75,26155.25,NaN
2025-10-30T18:45:00-04:00,26155.75,26157.25,26134.5,26148.5,NaN
2025-10-30T19:00:00-04:00,26149.75,26162,26141,26143.75,NaN
2025-10-30T19:15:00-04:00,26143.25,26147.75,26127.25,26141.75,NaN
2025-10-30T19:30:00-04:00,26142,26159,26127.5,26157,NaN
2025-10-30T19:45:00-04:00,26157,26175,26151.5,26170.25,NaN
2025-10-30T20:00:00-04:00,26171.25,26172.5,26136.5,26154.75,NaN
2025-10-30T20:15:00-04:00,26154.5,26198.5,26152.25,26194.5,NaN
2025-10-30T20:30:00-04:00,26193.75,26199.75,26175.75,26184,NaN
2025-10-30T20:45:00-04:00,26184,26198,26180.25,26193.75,NaN
2025-10-30T21:00:00-04:00,26193,26201.5,26184,26187.75,NaN
2025-10-30T21:15:00-04:00,26188,26194.5,26170,26194,NaN
2025-10-30T21:30:00-04:00,26194.5,26207.75,26190,26198,NaN
2025-10-30T21:45:00-04:00,26199,26209,26189.5,26206.75,NaN
2025-10-30T22:00:00-04:00,26207.5,26213.5,26192.25,26196,NaN
2025-10-30T22:15:00-04:00,26195.75,26203.75,26187.75,26191.25,NaN
2025-10-30T22:30:00-04:00,26189.75,26190,26171.25,26174,NaN
2025-10-30T22:45:00-04:00,26172.25,26189.25,26164.75,26185.5,NaN
2025-10-30T23:00:00-04:00,26184.75,26193.75,26182,26189.5,NaN
2025-10-30T23:15:00-04:00,26189.75,26191.75,26160.75,26164.75,NaN
2025-10-30T23:30:00-04:00,26166,26189,26162.5,26185.75,NaN
2025-10-30T23:45:00-04:00,26185,26198.25,26184.25,26191,NaN
2025-10-31T00:00:00-04:00,26192.5,26210,26190.5,26203.75,NaN
2025-10-31T00:15:00-04:00,26205.25,26207.75,26193,26197.75,NaN
2025-10-31T00:30:00-04:00,26196.75,26203,26191.25,26198,NaN
2025-10-31T00:45:00-04:00,26199,26199.75,26186.75,26192.25,NaN
2025-10-31T01:00:00-04:00,26192,26194.25,26180,26182.75,NaN
2025-10-31T01:15:00-04:00,26182.75,26194,26175.5,26177.75,NaN
2025-10-31T01:30:00-04:00,26178,26183.75,26171.25,26181.25,NaN
2025-10-31T01:45:00-04:00,26181.75,26183.75,26160.25,26165.25,NaN
2025-10-31T02:00:00-04:00,26164.25,26179,26158.75,26176.5,NaN
2025-10-31T02:15:00-04:00,26176.75,26186,26160.75,26184.25,NaN
2025-10-31T02:30:00-04:00,26184,26192.25,26174,26177.75,NaN
2025-10-31T02:45:00-04:00,26177,26178.25,26154.75,26160.75,NaN
2025-10-31T03:00:00-04:00,26161,26163.5,26144,26154.75,NaN
2025-10-31T03:15:00-04:00,26154.25,26176,26153.75,26173.5,NaN
2025-10-31T03:30:00-04:00,26173.25,26212.25,26173.25,26205.5,NaN
2025-10-31T03:45:00-04:00,26206,26219.75,26201.75,26217.5,NaN
2025-10-31T04:00:00-04:00,26217,26218,26159.25,26160.5,NaN
2025-10-31T04:15:00-04:00,26159.75,26181,26157.5,26178.5,NaN
2025-10-31T04:30:00-04:00,26178.25,26184.5,26164,26182,NaN
2025-10-31T04:45:00-04:00,26181.75,26201.5,26178.5,26197.25,NaN
2025-10-31T05:00:00-04:00,26199.25,26210.75,26191.75,26208,NaN
2025-10-31T05:15:00-04:00,26207.5,26208,26188,26191,NaN
2025-10-31T05:30:00-04:00,26190.75,26196.75,26177.5,26182.5,NaN
2025-10-31T05:45:00-04:00,26182,26190.75,26177.5,26182,NaN
2025-10-31T06:00:00-04:00,26182.25,26187.5,26175,26178.25,NaN
2025-10-31T06:15:00-04:00,26179,26179.75,26161.75,26170.25,NaN
2025-10-31T06:30:00-04:00,26169.5,26192.5,26165.25,26187,NaN
2025-10-31T06:45:00-04:00,26187.75,26195.5,26180,26181,NaN
2025-10-31T07:00:00-04:00,26181.75,26200,26166.75,26192,NaN
2025-10-31T07:15:00-04:00,26191.5,26204.75,26180.75,26204.25,NaN
2025-10-31T07:30:00-04:00,26204.75,26207.5,26192.5,26203.5,NaN
2025-10-31T07:45:00-04:00,26203.75,26232.25,26203.5,26220.75,NaN
2025-10-31T08:00:00-04:00,26220.5,26242.25,26216.5,26241,NaN
2025-10-31T08:15:00-04:00,26240.75,26274,26240.5,26263,NaN
2025-10-31T08:30:00-04:00,26263.75,26268.75,26209.5,26219.75,NaN
2025-10-31T08:45:00-04:00,26219.25,26230.75,26204.25,26211.25,NaN
2025-10-31T09:00:00-04:00,26211,26217,26191.25,26210,NaN
2025-10-31T09:15:00-04:00,26209.25,26211.75,26191.5,26198.75,NaN
2025-10-31T09:30:00-04:00,26199.25,26199.5,26101.25,26118.25,NaN
2025-10-31T09:45:00-04:00,26118.75,26133.5,26080.25,26102.25,NaN
2025-10-31T10:00:00-04:00,26103.5,26117.75,26062.5,26084.75,NaN
2025-10-31T10:15:00-04:00,26084.75,26115.75,26060,26106.5,NaN
2025-10-31T10:30:00-04:00,26106.25,26168,26100.5,26163.5,NaN
2025-10-31T10:45:00-04:00,26163.5,26182,26148,26164.5,NaN
2025-10-31T11:00:00-04:00,26164,26175.25,26149.5,26170,NaN
2025-10-31T11:15:00-04:00,26169.5,26182.75,26131.25,26136.25,NaN
2025-10-31T11:30:00-04:00,26137.5,26154.5,26073.5,26120.75,NaN
2025-10-31T11:45:00-04:00,26120.5,26156,26050,26052.25,NaN
2025-10-31T12:00:00-04:00,26052.25,26053.5,25983.75,26007.75,NaN
2025-10-31T12:15:00-04:00,26007.5,26022.25,25955.5,26005,NaN
